;Classifier;Exp. Group;Ratio Men;Probability Men;Probability Women;Difference Probabilities;Informativeness Difference;Possible Accuracy;Mean Accuracy;SD Accuracy;Diff Acc;Possible Accuracy Men;Mean Accuracy Men;SD Accuracy Men;Diff Acc Men;Possible Accuracy Women;Mean Accuracy Women;SD Accuracy Women;Diff Acc Women;Expected Bias;Mean Bias;SD Bias;Diff Bias
974;Tree;87;0.80;0.35;0.50;0.15;0.15;0.812609090909091;0.7825363636363636;0.0182085056250879;0.030072727272727362;0.8144011363636363;0.7861659090909091;0.019469754849713226;0.028235227272727204;0.805440909090909;0.7680181818181817;0.03269859647789859;0.03742272727272733;0.008960227272727272;0.01814772727272727;0.034053913904312845;0.009187499999999998
975;Tree;88;0.80;0.35;0.65;0.30;0.00;0.8141609090909091;0.7819345454545455;0.016468750760592194;0.03222636363636355;0.8143363636363636;0.7835181818181817;0.017328811052659033;0.030818181818181967;0.8134590909090909;0.7756000000000001;0.034488244083507216;0.03785909090909079;0.000877272727272782;0.007918181818181817;0.03595989070975595;0.007040909090909035
976;Tree;89;0.80;0.35;0.80;0.45;-0.15;0.8215763636363637;0.7958963636363637;0.015589046918858875;0.025679999999999925;0.8143704545454545;0.7880954545454546;0.017076850756513197;0.026274999999999937;0.8504;0.8271;0.030237357923728215;0.0233000000000001;-0.03602954545454551;-0.03900454545454546;0.032895311635106755;-0.00297499999999995
977;Tree;90;0.80;0.50;0.05;-0.45;-0.45;0.8282709090909091;0.8008836363636364;0.014342451841369027;0.027387272727272705;0.8023443181818182;0.768290909090909;0.017189031510595074;0.03405340909090915;0.9319772727272727;0.9312545454545456;0.022136946000031524;0.0007227272727271528;-0.12963295454545454;-0.1629636363636364;0.028358551866837337;-0.033330681818181856
978;Tree;91;0.80;0.50;0.20;-0.30;-0.30;0.8120845454545454;0.7804781818181818;0.013956296486691638;0.0316063636363636;0.8023;0.7666227272727273;0.016121999920522396;0.035677272727272724;0.8512227272727273;0.8359;0.026475733811819387;0.015322727272727321;-0.048922727272727284;-0.06927727272727273;0.03095862053817578;-0.020354545454545445
979;Tree;92;0.80;0.50;0.35;-0.15;-0.15;0.8052827272727273;0.7706854545454547;0.01228936066255228;0.03459727272727264;0.8023852272727273;0.767025;0.014271906993635173;0.03536022727272736;0.8168727272727273;0.7853272727272728;0.03314265382504319;0.03154545454545454;-0.014487499999999986;-0.018302272727272726;0.03804672936066754;-0.0038147727272727396
980;Tree;93;0.80;0.50;0.50;0.00;0.00;0.8029027272727273;0.766909090909091;0.017933770818878855;0.03599363636363628;0.8023238636363637;0.7680795454545455;0.01920529286232841;0.03424431818181817;0.8052181818181818;0.7622272727272728;0.037778633115201375;0.04299090909090908;-0.0028943181818181785;0.005852272727272728;0.0402258862059596;0.008746590909090905
981;Tree;94;0.80;0.50;0.65;0.15;-0.15;0.8046263636363636;0.7690527272727272;0.013634940578172442;0.03557363636363642;0.8023715909090909;0.7664204545454546;0.016323374759690132;0.03595113636363634;0.8136454545454546;0.7795818181818182;0.032181006124081;0.03406363636363641;-0.011273863636363624;-0.013161363636363636;0.03827318556260749;-0.0018875000000000124
982;Tree;95;0.80;0.50;0.80;0.30;-0.30;0.8119390909090909;0.7811309090909091;0.01442059942223758;0.03080818181818179;0.8023443181818182;0.7688136363636363;0.016092091685165594;0.03353068181818186;0.8503181818181819;0.8304;0.02756386853865089;0.019918181818181835;-0.04797386363636369;-0.06158636363636364;0.030737193868909423;-0.013612499999999951
983;Tree;96;0.80;0.50;0.95;0.45;-0.45;0.8274779930417739;0.7961872727272727;0.014657082742334772;0.0312907203145012;0.8023363636363636;0.7657090909090909;0.016740020518746117;0.03662727272727273;0.928047710608974;0.9181;0.024230958385138106;0.009947710608973925;-0.12571134697261033;-0.15239090909090908;0.028149203353652345;-0.02667956211829875
984;Tree;97;0.80;0.65;0.20;-0.45;-0.15;0.8223990909090909;0.7916963636363636;0.016922640482134103;0.03070272727272727;0.8151988636363636;0.7817522727272728;0.018914818867365065;0.033446590909090856;0.8512;0.8314727272727273;0.027504167291769514;0.019727272727272704;-0.03600113636363633;-0.04972045454545455;0.03073438435036444;-0.013719318181818214
985;Tree;98;0.80;0.65;0.35;-0.30;0.00;0.8154890909090909;0.7833763636363635;0.016690643558029423;0.032112727272727404;0.8151772727272727;0.7842159090909091;0.019990790151573613;0.030961363636363592;0.8167363636363636;0.7800181818181818;0.03253972822411839;0.03671818181818176;-0.0015590909090908989;0.004197727272727272;0.03975664668534293;0.005756818181818171
986;Tree;99;0.80;0.65;0.50;-0.15;0.15;0.8131663636363636;0.7799272727272728;0.017590934228957966;0.03323909090909083;0.8151431818181818;0.783284090909091;0.019041868512780537;0.03185909090909078;0.8052590909090909;0.7665;0.03828965199513996;0.03875909090909091;0.009884090909090926;0.016784090909090908;0.04137124062231205;0.0068999999999999825
987;Tree;100;0.80;0.65;0.65;0.00;0.00;0.8148545454545455;0.7836236363636363;0.016533296576245544;0.031230909090909198;0.8151829545454545;0.7839250000000001;0.01794802979937957;0.031257954545454436;0.813540909090909;0.7824181818181819;0.029525198961859234;0.031122727272727135;0.0016420454545454932;0.001506818181818182;0.03149434453327653;-0.00013522727272731114
988;Tree;101;0.80;0.65;0.80;0.15;-0.15;0.8222309090909091;0.7960363636363637;0.017167198396310156;0.02619454545454547;0.8151943181818182;0.7858818181818182;0.0199128825854786;0.029312499999999964;0.8503772727272727;0.8366545454545454;0.027806721797353533;0.013722727272727275;-0.0351829545454545;-0.05077272727272728;0.03327427393415728;-0.015589772727272778
989;Tree;102;0.80;0.65;0.95;0.30;-0.30;0.837747149300041;0.812970909090909;0.014471096407333314;0.02477624020913205;0.8151715909090909;0.7844159090909091;0.016473687320826557;0.03075568181818178;0.9280522562081521;0.927190909090909;0.020868438381525408;0.0008613471172431719;-0.11288066529906127;-0.142775;0.02434024599581138;-0.029894334700938746
990;Tree;103;0.80;0.80;0.35;-0.45;0.15;0.8445172727272727;0.8268545454545454;0.016589019325420302;0.01766272727272733;0.8514545454545455;0.8396477272727273;0.01637738342665355;0.011806818181818168;0.8167681818181818;0.7756818181818181;0.0395113439287521;0.04108636363636364;0.03468636363636368;0.06396590909090909;0.03965544161547689;0.029279545454545405
991;Tree;104;0.80;0.80;0.50;-0.30;0.30;0.8422472727272727;0.8237672727272727;0.014090535450072368;0.018480000000000052;0.8514943181818182;0.8384477272727273;0.014253075254344038;0.013046590909090883;0.8052590909090909;0.7650454545454546;0.03473222740434258;0.040213636363636285;0.04623522727272733;0.07340227272727273;0.0358157139210956;0.027167045454545402
992;Tree;105;0.80;0.80;0.65;-0.15;0.15;0.8438727272727272;0.829890909090909;0.014397015384980432;0.013981818181818206;0.8514727272727273;0.8400159090909092;0.01465477338793848;0.011456818181818096;0.8134727272727272;0.7893909090909091;0.026996625119491465;0.024081818181818093;0.038000000000000034;0.050625;0.026255881247657153;0.01262499999999997
993;Tree;106;0.80;0.80;0.80;0.00;0.00;0.8512890909090909;0.8446363636363636;0.0128656553247366;0.006652727272727255;0.8515068181818182;0.8438931818181818;0.013536467437831753;0.0076136363636363225;0.8504181818181819;0.8476090909090909;0.025419287405707165;0.0028090909090909832;0.0010886363636363194;-0.0037159090909090913;0.026254964776239113;-0.00480454545454541
994;Tree;107;0.80;0.80;0.95;0.15;-0.15;0.8668391526127893;0.8614618181818181;0.011088376409820426;0.0053773344309712146;0.8515022727272727;0.8421977272727272;0.013385404446722978;0.00930454545454551;0.9281886241834968;0.9385181818181819;0.01810550531566438;-0.010329557634685127;-0.07668635145622404;-0.09632045454545453;0.023176633559353704;-0.019634103089230484
995;Tree;108;0.80;0.95;0.50;-0.45;0.45;0.9052772727272728;0.9105127272727274;0.01103541334702476;-0.005235454545454599;0.9302704545454545;0.9478295454545455;0.008430913105098772;-0.017559090909090913;0.8053045454545454;0.7612454545454546;0.03895193113605987;0.04405909090909088;0.1249659090909091;0.18658409090909092;0.03861140349159807;0.06161818181818182
996;Tree;109;0.80;0.95;0.65;-0.30;0.30;0.9069609090909091;0.9132218181818182;0.009667037696084547;-0.00626090909090915;0.9302977272727273;0.9442386363636363;0.00816792022020476;-0.013940909090908948;0.8136136363636364;0.7891545454545454;0.03119746917822574;0.02445909090909093;0.11668409090909093;0.15508409090909092;0.031082223153542022;0.03839999999999999
997;Tree;110;0.80;0.95;0.80;-0.15;0.15;0.9143036363636363;0.9281963636363637;0.008550374966721333;-0.01389272727272739;0.9302909090909091;0.9475704545454544;0.007693550795096372;-0.017279545454545353;0.8503545454545455;0.8507;0.022818500626818197;-0.0003454545454545377;0.07993636363636358;0.09687045454545455;0.02213318509177279;0.016934090909090968
998;Tree;111;0.80;0.95;0.95;0.00;0.00;0.9298331898475718;0.9485963636363638;0.007034703557936015;-0.018763173788791998;0.9302784090909091;0.9484681818181818;0.0074267912329540955;-0.018189772727272735;0.9280522562081521;0.9491090909090909;0.01487430361722412;-0.021056834700938776;0.00222615288275696;-0.0006409090909090912;0.015590002783383065;-0.002867061973666051
999;Tree;112;0.95;0.05;0.05;0.00;0.00;0.9299209777952332;0.9500345454545455;0.006446973511772806;-0.02011356765931227;0.9296373205741627;0.9495157894736843;0.006706828454372666;-0.019878468899521606;0.9353159580663949;0.959890909090909;0.017761496933165265;-0.024574951024514124;-0.005678637492232186;-0.010375119617224881;0.018886108358654796;-0.004696482124992695
