;Classifier;Exp. Group;Ratio Men;Probability Men;Probability Women;Difference Probabilities;Informativeness Difference;Possible Accuracy;Mean Accuracy;SD Accuracy;Diff Acc;Possible Accuracy Men;Mean Accuracy Men;SD Accuracy Men;Diff Acc Men;Possible Accuracy Women;Mean Accuracy Women;SD Accuracy Women;Diff Acc Women;Expected Bias;Mean Bias;SD Bias;Lower Bound Bias;Upper Bound Bias;Significance Bias;Diff Bias
1131;Tree_noSex;96;0.80;0.50;0.95;0.45;-0.45;0.8274779930417739;0.7962800000000001;0.014462745307219275;0.03119799304177384;0.8023363636363636;0.7657977272727273;0.016600191730798016;0.0365386363636363;0.928047710608974;0.9182090909090909;0.02431618358698174;0.009838619699883089;-0.12571134697261033;-0.15241136363636362;0.028453629758023662;-0.2651172629998422;-0.039705464272885085;Yes;-0.026700016663753295
1132;Tree_noSex;97;0.80;0.65;0.20;-0.45;-0.15;0.8223990909090909;0.7916509090909091;0.016921277847160104;0.03074818181818184;0.8151988636363636;0.7817318181818181;0.01899350709602075;0.033467045454545485;0.8512;0.8313272727272728;0.027628853312317087;0.019872727272727153;-0.03600113636363633;-0.04959545454545455;0.031119097084345567;-0.17285937040074334;0.07366846130983426;No;-0.013594318181818214
1133;Tree_noSex;98;0.80;0.65;0.35;-0.30;0.00;0.8154890909090909;0.7832454545454545;0.016731124733763852;0.032243636363636474;0.8151772727272727;0.7839954545454545;0.0200567552468396;0.0311818181818182;0.8167363636363636;0.7802454545454546;0.03262336439762107;0.03649090909090902;-0.0015590909090908989;0.00375;0.039901831951407;-0.15430265952283465;0.16180265952283465;No;0.005309090909090899
1134;Tree_noSex;99;0.80;0.65;0.50;-0.15;0.15;0.8131663636363636;0.7798109090909091;0.017720165133532553;0.03335545454545452;0.8151431818181818;0.7831295454545456;0.01918147241814785;0.03201363636363619;0.8052590909090909;0.7665363636363636;0.03832981149721656;0.0387227272727273;0.009884090909090926;0.01659318181818182;0.04139548169979592;-0.1473758806261021;0.18056224426246573;No;0.006709090909090894
1135;Tree_noSex;100;0.80;0.65;0.65;0.00;0.00;0.8148545454545455;0.7837963636363636;0.016696759320794147;0.031058181818181874;0.8151829545454545;0.7841295454545455;0.01810607192110757;0.031053409090909034;0.813540909090909;0.7824636363636364;0.02991599570696136;0.031077272727272676;0.0016420454545454932;0.0016659090909090914;0.03186646555757283;-0.12455836144135148;0.12789017962316965;No;2.3863636363598154e-05
1136;Tree_noSex;101;0.80;0.65;0.80;0.15;-0.15;0.8222309090909091;0.7957563636363637;0.01718512471130009;0.026474545454545417;0.8151943181818182;0.7856159090909091;0.019840084643060755;0.02957840909090914;0.8503772727272727;0.8363181818181817;0.027827183253713157;0.014059090909090965;-0.0351829545454545;-0.05070227272727272;0.03301941485127173;-0.18149341884524584;0.08008887339070038;No;-0.015519318181818217
1137;Tree_noSex;102;0.80;0.65;0.95;0.30;-0.30;0.837747149300041;0.8128854545454546;0.014565334475124357;0.02486169475458644;0.8151715909090909;0.7843045454545454;0.016526885896722514;0.03086704545454544;0.9280522562081521;0.927209090909091;0.020892689413737432;0.0008431652990611438;-0.11288066529906127;-0.14290454545454545;0.02419482018043333;-0.238741139645289;-0.047067951263801894;Yes;-0.030023880155484184
1138;Tree_noSex;103;0.80;0.80;0.35;-0.45;0.15;0.8445172727272727;0.8268527272727273;0.016578074428201167;0.017664545454545433;0.8514545454545455;0.8396136363636364;0.0165034230995366;0.011840909090909069;0.8167681818181818;0.7758090909090909;0.03917791268717103;0.04095909090909089;0.03468636363636368;0.06380454545454546;0.039531600963627504;-0.0927816151785245;0.2203907060876154;No;0.02911818181818178
1139;Tree_noSex;104;0.80;0.80;0.50;-0.30;0.30;0.8422472727272727;0.8237072727272727;0.014063599418854633;0.01854;0.8514943181818182;0.8384931818181819;0.014213778105630417;0.013001136363636312;0.8052590909090909;0.7645636363636363;0.034613275213375205;0.040695454545454535;0.04623522727272733;0.07392954545454544;0.035659511880969504;-0.06731912445457167;0.21517821536366255;No;0.02769431818181811
1140;Tree_noSex;105;0.80;0.80;0.65;-0.15;0.15;0.8438727272727272;0.8298;0.014382999476904704;0.014072727272727237;0.8514727272727273;0.8398977272727273;0.014732870925852643;0.011575000000000002;0.8134727272727272;0.7894090909090911;0.02702400452682157;0.024063636363636176;0.038000000000000034;0.05048863636363637;0.026555917273128685;-0.054700352357428365;0.1556776250847011;No;0.012488636363636334
1141;Tree_noSex;106;0.80;0.80;0.80;0.00;0.00;0.8512890909090909;0.8446163636363636;0.012949815755472324;0.006672727272727275;0.8515068181818182;0.8438295454545456;0.013580862015715922;0.007677272727272588;0.8504181818181819;0.8477636363636364;0.025555727624927388;0.002654545454545465;0.0010886363636363194;-0.003934090909090909;0.026276553862134976;-0.10801651063516068;0.10014832881697885;No;-0.005022727272727228
1142;Tree_noSex;107;0.80;0.80;0.95;0.15;-0.15;0.8668391526127893;0.861169090909091;0.01109482842369739;0.005670061703698326;0.8515022727272727;0.8418818181818182;0.01343852414197418;0.009620454545454571;0.9281886241834968;0.9383181818181819;0.01813073943707721;-0.010129557634685149;-0.07668635145622404;-0.09643636363636364;0.023335149138061638;-0.18886776844314404;-0.004004958829583238;Yes;-0.019750012180139595
1143;Tree_noSex;108;0.80;0.95;0.50;-0.45;0.45;0.9052772727272728;0.9107145454545456;0.010887417215214494;-0.0054372727272727905;0.9302704545454545;0.9479227272727272;0.008286943656824638;-0.017652272727272655;0.8053045454545454;0.7618818181818182;0.038949720477631726;0.043422727272727224;0.1249659090909091;0.18604090909090906;0.03871522952728751;0.03268842647114803;0.33939339171067007;Yes;0.06107499999999996
1144;Tree_noSex;109;0.80;0.95;0.65;-0.30;0.30;0.9069609090909091;0.9132618181818182;0.009618809194124077;-0.006300909090909079;0.9302977272727273;0.9442818181818182;0.008175841637888367;-0.013984090909090918;0.8136136363636364;0.7891818181818181;0.03090710619656804;0.024431818181818277;0.11668409090909093;0.15510000000000002;0.0308224615303601;0.03301106874876471;0.27718893125123534;Yes;0.038415909090909084
1145;Tree_noSex;110;0.80;0.95;0.80;-0.15;0.15;0.9143036363636363;0.9282854545454546;0.008373366533073858;-0.013981818181818317;0.9302909090909091;0.9476431818181819;0.007580357241248677;-0.0173522727272728;0.8503545454545455;0.8508545454545454;0.022621795977637374;-0.0004999999999999449;0.07993636363636358;0.09678863636363637;0.022108442431219767;0.00921626303458288;0.18436100969268987;Yes;0.016852272727272785
1146;Tree_noSex;111;0.80;0.95;0.95;0.00;0.00;0.9298331898475718;0.9485381818181818;0.007052844790509214;-0.01870499197061004;0.9302784090909091;0.9483977272727272;0.007375121209721855;-0.01811931818181811;0.9280522562081521;0.9490999999999999;0.014975967390168888;-0.021047743791847817;0.00222615288275696;-0.0007022727272727276;0.015537702231535616;-0.06224769659549922;0.06084315114095377;No;-0.0029284256100296875
1147;Tree_noSex;112;0.95;0.05;0.05;0.00;0.00;0.9299209777952332;0.9499527272727272;0.006440249532592653;-0.020031749477493976;0.9296373205741627;0.9494411483253589;0.00671124380989342;-0.019803827751196157;0.9353159580663949;0.9596727272727271;0.01751091727689117;-0.02435676920633223;-0.005678637492232186;-0.010231578947368421;0.018718721815274425;-0.08437714122067912;0.06391398332594227;No;-0.004552941455136236
1148;Tree_noSex;113;0.95;0.05;0.20;0.15;0.15;0.9256081818181818;0.9435309090909091;0.007816774096626726;-0.017922727272727257;0.9295779904306221;0.9488114832535886;0.0075453422766638715;-0.01923349282296649;0.8501818181818181;0.8432;0.04259283228991976;0.0069818181818182;0.07939617224880391;0.1056114832535885;0.041975203561044214;-0.06065387932211304;0.27187684582929006;No;0.026215311004784594
1149;Tree_noSex;114;0.95;0.05;0.35;0.30;0.30;0.923749090909091;0.9382254545454546;0.008186581454626227;-0.01447636363636362;0.9295952153110048;0.9475923444976078;0.007580538466371121;-0.01799712918660301;0.8126727272727273;0.7602545454545454;0.06327383405358308;0.05241818181818192;0.11692248803827743;0.18733779904306222;0.0628699783005686;-0.06169255341416091;0.43636815150028535;No;0.07041531100478479
1150;Tree_noSex;115;0.95;0.05;0.50;0.45;0.45;0.9231836363636363;0.9366527272727273;0.007267547812056647;-0.013469090909090986;0.9295741626794258;0.9478526315789474;0.006717578031815154;-0.01827846889952156;0.8017636363636363;0.7238545454545454;0.06511623855788817;0.07790909090909093;0.12781052631578949;0.2239980861244019;0.06522165234252057;-0.03434733580416707;0.4823435080529709;No;0.0961875598086124
1151;Tree_noSex;116;0.95;0.20;0.05;-0.15;-0.15;0.8546016888132487;0.84946;0.01322363479925961;0.005141688813248724;0.8503665071770335;0.8443866028708135;0.013423894417866743;0.005979904306220085;0.9351521549213745;0.9458545454545455;0.029739254343077677;-0.010702390533171013;-0.08478564774434094;-0.10146794258373205;0.029216988358381702;-0.21719753412012002;0.014261648952655914;No;-0.016682294839391112
1152;Tree_noSex;117;0.95;0.20;0.20;0.00;0.00;0.8503918181818182;0.8471945454545454;0.011219955520755418;0.003197272727272771;0.8503942583732057;0.8471540669856459;0.011878723960318104;0.003240191387559821;0.8503454545454545;0.8479636363636364;0.050684194421597085;0.0023818181818181516;4.880382775118708e-05;-0.0008095693779904307;0.05362753713291362;-0.21323026419317404;0.21161112543719318;No;-0.0008583732057416178
1153;Tree_noSex;118;0.95;0.20;0.35;0.15;0.15;0.8484736363636364;0.8412654545454545;0.012589008681887863;0.007208181818181836;0.850355980861244;0.8440172248803829;0.012688846371118083;0.006338755980861088;0.8127090909090909;0.7889818181818182;0.053674282767149986;0.023727272727272708;0.03764688995215304;0.0550354066985646;0.05400190504516742;-0.1588681735200707;0.2689389869171999;No;0.017388516746411557
1154;Tree_noSex;119;0.95;0.20;0.50;0.30;0.30;0.8478754545454545;0.8395799999999999;0.015098823221012322;0.008295454545454661;0.8503071770334928;0.8444535885167463;0.015566940740475875;0.005853588516746444;0.8016727272727273;0.7469818181818182;0.06423417169013185;0.05469090909090912;0.048634449760765475;0.09747177033492824;0.06625948032158341;-0.16498452731528299;0.35992806798513943;No;0.04883732057416276
1155;Tree_noSex;120;0.95;0.20;0.65;0.45;0.15;0.8484381818181819;0.8393872727272728;0.013291225237824023;0.00905090909090911;0.8503511961722489;0.8441588516746411;0.01324202226959552;0.006192344497607749;0.8120909090909091;0.7487272727272728;0.06441708768352353;0.06336363636363629;0.03826028708133977;0.09543157894736842;0.06446622731612976;-0.1599215759936452;0.35078473388838205;No;0.05717129186602865
1156;Tree_noSex;121;0.95;0.35;0.05;-0.30;-0.30;0.8212027157746212;0.7954254545454547;0.016290645881475503;0.02577726122916657;0.8152057416267943;0.7881052631578948;0.016737855623328947;0.027100478468899514;0.9352613570180548;0.934509090909091;0.03452032622483912;0.0007522661089638394;-0.12005561539126053;-0.14640382775119617;0.03564312090472346;-0.28758757238592947;-0.005220083116462881;Yes;-0.026348212359935647
1157;Tree_noSex;122;0.95;0.35;0.20;-0.15;-0.15;0.8169918181818182;0.7894036363636364;0.018442565437160784;0.02758818181818179;0.8152373205741626;0.7866966507177033;0.018926745462466716;0.02854066985645931;0.8503272727272727;0.8408363636363637;0.05560751205177982;0.009490909090908994;-0.03508995215311006;-0.05413971291866029;0.05708574511648219;-0.2802584998327666;0.17197907399544607;No;-0.019049760765550233
1158;Tree_noSex;123;0.95;0.35;0.35;0.00;0.00;0.8150545454545455;0.7872927272727274;0.016513276157440596;0.02776181818181811;0.8151674641148325;0.7875693779904307;0.017020728233027502;0.027598086124401844;0.8129090909090909;0.7820363636363636;0.05402757294981416;0.030872727272727274;0.002258373205741626;0.005533014354066985;0.055909809438515666;-0.2159278470403104;0.22699387574844435;No;0.003274641148325359
1159;Tree_noSex;124;0.95;0.35;0.50;0.15;0.15;0.8145163636363636;0.7864781818181817;0.015388546244607957;0.02803818181818185;0.8151913875598086;0.7876401913875599;0.01595556007584804;0.02755119617224866;0.8016909090909091;0.7644;0.06270397680163138;0.03729090909090915;0.013500478468899457;0.02324019138755981;0.06515293462418933;-0.23483303706999706;0.2813134198451167;No;0.009739712918660354
1160;Tree_noSex;125;0.95;0.35;0.65;0.30;0.00;0.8150554545454546;0.7842181818181818;0.016369248913285454;0.03083727272727277;0.8151961722488038;0.7857320574162678;0.016838981090039628;0.02946411483253597;0.8123818181818182;0.7554545454545455;0.05976633863898906;0.056927272727272715;0.0028143540669856026;0.030277511961722486;0.06156249228455763;-0.21357383913107422;0.2741288630545192;No;0.027463157894736884
1161;Tree_noSex;126;0.95;0.35;0.80;0.45;-0.15;0.817320909090909;0.7870072727272728;0.016477835801286363;0.030313636363636265;0.8152306220095694;0.7864306220095693;0.016751111596971777;0.02880000000000016;0.8570363636363636;0.7979636363636363;0.06382066279429593;0.05907272727272728;-0.04180574162679418;-0.011533014354066983;0.06467807405727131;-0.26772530221733454;0.24465927350920055;No;0.030272727272727194
1162;Tree_noSex;127;0.95;0.50;0.05;-0.45;-0.45;0.8093602947059123;0.7755018181818181;0.01423325707238361;0.03385847652409424;0.8027406698564593;0.7680325358851674;0.014873171035718809;0.03470813397129191;0.9352613570180548;0.9174181818181817;0.03977930506484862;0.017843175199873107;-0.13252068716159549;-0.14938564593301437;0.04271932990515617;-0.318598520990126;0.019827229124097234;No;-0.016864958771418886
1163;Tree_noSex;128;0.95;0.50;0.20;-0.30;-0.30;0.8051045454545455;0.770769090909091;0.015968986024627378;0.0343354545454545;0.8027368421052632;0.7672612440191388;0.016304346120870103;0.03547559808612444;0.8500909090909091;0.8374181818181818;0.04947693282666271;0.01267272727272728;-0.047354066985645926;-0.07015693779904307;0.050247795814372456;-0.2691903499314373;0.12887647433335114;No;-0.022802870813397144
1164;Tree_noSex;129;0.95;0.50;0.35;-0.15;-0.15;0.8032518181818182;0.7667927272727273;0.01645606674766011;0.03645909090909094;0.8027645933014355;0.766155023923445;0.016826349817607274;0.036609569377990425;0.812509090909091;0.778909090909091;0.06046790014685665;0.03359999999999996;-0.0097444976076555;-0.012754066985645933;0.061727066549846304;-0.25725730294301646;0.23174916897172462;No;-0.0030095693779904325
1165;Tree_noSex;130;0.95;0.50;0.50;0.00;0.00;0.80276;0.7678490909090909;0.018024193139615483;0.034910909090909104;0.8028133971291866;0.7682354066985646;0.017492354232608302;0.03457799043062204;0.8017454545454545;0.7605090909090909;0.06923807893611747;0.04123636363636363;0.0010679425837321066;0.0077263157894736844;0.06577591531270358;-0.25281456264392776;0.26826719422287515;No;0.006658373205741578
1166;Tree_noSex;131;0.95;0.50;0.65;0.15;-0.15;0.8032590909090909;0.7686236363636365;0.016808743752410378;0.03463545454545436;0.8027904306220096;0.7683866028708134;0.01657584876897171;0.034403827751196214;0.8121636363636363;0.7731272727272728;0.06208316138031845;0.039036363636363536;-0.0093732057416267;-0.004740669856459329;0.06003558665811972;-0.24254389024205472;0.23306255052913608;No;0.004632535885167371
1167;Tree_noSex;132;0.95;0.50;0.80;0.30;-0.30;0.8055172727272727;0.7685272727272728;0.01665579377084077;0.036989999999999856;0.8027894736842105;0.7659980861244019;0.017346947747131174;0.0367913875598086;0.8573454545454545;0.8165818181818182;0.05090034225681822;0.040763636363636335;-0.054555980861244024;-0.05058373205741626;0.05390001314146869;-0.26408371460707636;0.1629162504922438;No;0.003972248803827766
1168;Tree_noSex;133;0.95;0.50;0.95;0.45;-0.45;0.8092248389721491;0.7757054545454546;0.017015383783862716;0.033519384426694554;0.8027846889952153;0.768822966507177;0.017524166006210887;0.033961722488038304;0.9316656053852451;0.9064727272727274;0.05032783400835806;0.02519287811251769;-0.12888091639002985;-0.13764976076555022;0.052085523393151395;-0.34396248106750904;0.06866295953640861;No;-0.008768844375520363
1169;Tree_noSex;134;0.95;0.65;0.20;-0.45;-0.15;0.8168818181818182;0.7859200000000001;0.017304330506567142;0.03096181818181809;0.8151253588516746;0.7843368421052632;0.018296210900709525;0.030788516746411365;0.8502545454545455;0.8160000000000001;0.05646540924142371;0.034254545454545426;-0.0351291866028709;-0.031663157894736844;0.061214211355936944;-0.2741349551089894;0.21080863931951568;No;0.0034660287081340543
1170;Tree_noSex;135;0.95;0.65;0.35;-0.30;0.00;0.8150381818181818;0.7836290909090908;0.017251400225393634;0.03140909090909094;0.8151665071770335;0.7840516746411483;0.01704203039501958;0.031114832535885206;0.8126;0.7756000000000001;0.05933683295383141;0.03699999999999992;0.00256650717703355;0.008451674641148325;0.0570025738104713;-0.21733766759665804;0.23424101687895468;No;0.0058851674641147746
1171;Tree_noSex;136;0.95;0.65;0.50;-0.15;0.15;0.8144509090909091;0.7805636363636365;0.01570233544097958;0.033887272727272655;0.8151368421052632;0.7811674641148325;0.016225995688310995;0.03396937799043065;0.8014181818181818;0.769090909090909;0.05710925608270159;0.03232727272727276;0.013718660287081352;0.012076555023923444;0.05922815964123627;-0.2225284165307804;0.24668152657862727;No;-0.0016421052631579083
1172;Tree_noSex;137;0.95;0.65;0.65;0.00;0.00;0.8149663636363637;0.7819236363636364;0.01842163497642118;0.03304272727272728;0.8151234449760766;0.7817492822966507;0.018200265439095416;0.033374162679425834;0.8119818181818181;0.7852363636363636;0.0557139335456074;0.026745454545454517;0.0031416267942584453;-0.0034870813397129188;0.05242190448207462;-0.21113221980688907;0.2041580571274632;No;-0.006628708133971364
1173;Tree_noSex;138;0.95;0.65;0.80;0.15;-0.15;0.81721;0.78802;0.017202680140236456;0.029189999999999938;0.8150966507177033;0.785333971291866;0.01718379491385342;0.029762679425837324;0.8573636363636363;0.8390545454545455;0.057720960000517615;0.01830909090909083;-0.04226698564593301;-0.053720574162679426;0.05641424314760973;-0.2771795164815712;0.16973836815621232;No;-0.011453588516746417
1174;Tree_noSex;139;0.95;0.65;0.95;0.30;-0.30;0.8208943011823103;0.79142;0.016234729689386006;0.029474301182310314;0.8150746411483254;0.7842143540669856;0.016978286122944827;0.03086028708133981;0.9315382516146639;0.9283272727272728;0.04183106564095306;0.0032109788873910805;-0.11646361046633846;-0.14411291866028708;0.045369719610842275;-0.3238240871858734;0.03559824986529925;No;-0.02764930819394862
1175;Tree_noSex;140;0.95;0.80;0.35;-0.45;0.15;0.8488409090909091;0.83458;0.014791198830437306;0.014260909090909157;0.8507473684210526;0.8390794258373206;0.014619162806358665;0.011667942583731938;0.8126181818181818;0.7490909090909091;0.06976600826992226;0.06352727272727265;0.03812918660287079;0.08998851674641148;0.06922414512677257;-0.1842109298806319;0.3641879633734548;No;0.05185933014354069
1176;Tree_noSex;141;0.95;0.80;0.50;-0.30;0.30;0.8483409090909091;0.8338927272727272;0.015365532295119794;0.01444818181818186;0.8507971291866029;0.8380842105263159;0.01567505148475098;0.01271291866028701;0.8016727272727273;0.7542545454545454;0.06291411967683441;0.047418181818181915;0.04912440191387557;0.08382966507177034;0.06411036817704081;-0.17011391841355147;0.3377732485570921;No;0.03470526315789477
1177;Tree_noSex;142;0.95;0.80;0.65;-0.15;0.15;0.8488627272727273;0.8380272727272726;0.013409657973813677;0.010835454545454648;0.8508;0.8407157894736842;0.01316452177087887;0.010084210526315807;0.8120545454545455;0.7869454545454545;0.060770228720905685;0.02510909090909097;0.03874545454545453;0.05377033492822967;0.05973124189110335;-0.18282736437007893;0.2903680342265383;No;0.015024880382775142
1178;Tree_noSex;143;0.95;0.80;0.80;0.00;0.00;0.8511227272727273;0.8400509090909092;0.014495183205063983;0.011071818181818127;0.8507875598086124;0.8397799043062201;0.014663729406418295;0.011007655502392355;0.8574909090909091;0.8452000000000001;0.04707719506387321;0.012290909090909019;-0.006703349282296656;-0.005420095693779904;0.04701097088198016;-0.19163232233280025;0.18079213094524044;No;0.0012832535885167516
1179;Tree_noSex;144;0.95;0.80;0.95;0.15;-0.15;0.8548562908819826;0.8479563636363636;0.012777695212732821;0.006899927245618942;0.8508181818181818;0.8427291866028708;0.013172728358710499;0.008088995215311034;0.9316292185936506;0.9472727272727273;0.03253998775526963;-0.015643508679076712;-0.08081103677546875;-0.10454354066985647;0.03387835172710771;-0.23873696811048759;0.029649886770774653;No;-0.02373250389438772
1180;Tree_noSex;145;0.95;0.95;0.50;-0.45;0.45;0.9236072727272727;0.9357218181818181;0.008843965987785732;-0.012114545454545378;0.9300277511961722;0.9465894736842105;0.008447353712307074;-0.016561722488038333;0.8016181818181818;0.7292363636363637;0.07238179576618331;0.0723818181818181;0.12840956937799042;0.2173531100478469;0.072769336953005;-0.07088897495572577;0.5055951950514196;No;0.08894354066985649
1181;Tree_noSex;146;0.95;0.95;0.65;-0.30;0.30;0.9241236363636364;0.9378872727272727;0.008231067685558487;-0.013763636363636311;0.9300086124401914;0.9470315789473684;0.007786161644586131;-0.01702296650717705;0.8123090909090909;0.7641454545454545;0.058657543435501364;0.04816363636363641;0.11769952153110053;0.18288612440191387;0.05837771607078991;-0.048350208132736106;0.41412245693656385;No;0.06518660287081335
1182;Tree_noSex;147;0.95;0.95;0.80;-0.15;0.15;0.9263454545454546;0.9426090909090908;0.008273220844562532;-0.016263636363636258;0.929978947368421;0.9474851674641149;0.00828870139829746;-0.017506220095693914;0.8573090909090909;0.8499636363636364;0.038661561579500694;0.007345454545454544;0.0726698564593301;0.09752153110047847;0.03881320349734584;-0.05621903010551359;0.2512620923064705;No;0.02485167464114836
1183;Tree_noSex;148;0.95;0.95;0.95;0.00;0.00;0.9300560199133427;0.9481927272727274;0.007427803195292526;-0.018136707359384663;0.9299741626794258;0.9476306220095694;0.007724378612341728;-0.017656459330143592;0.9316122694029036;0.9588727272727272;0.020472607800279465;-0.027260457869823562;-0.0016381067234778612;-0.011242105263157894;0.021748247067252608;-0.09738773118642471;0.07490352066010894;No;-0.009603998539680032
1184;Tree_noSexInf;1;0.50;0.05;0.05;0.00;0.00;0.9293290909090909;0.9501490909090907;0.006555045685909566;-0.02081999999999984;0.92894;0.9497345454545455;0.009562872539868808;-0.02079454545454551;0.9297181818181818;0.9505636363636363;0.007651478508418845;-0.0208454545454545;-0.000778181818181789;-0.0008290909090909088;0.011318693095039667;-0.045662860651101034;0.04400467883291921;No;-5.0909090909119774e-05
1185;Tree_noSexInf;2;0.50;0.05;0.20;0.15;0.15;0.8890627272727273;0.8969672727272727;0.010896550389874445;-0.007904545454545442;0.9289527272727273;0.944370909090909;0.011496759228599608;-0.015418181818181775;0.8491727272727273;0.8495636363636363;0.015871482527126318;-0.0003909090909089974;0.07977999999999996;0.09480727272727271;0.017123656710593158;0.026979823422157545;0.16263472203238788;Yes;0.01502727272727275
1186;Tree_noSexInf;3;0.50;0.05;0.35;0.30;0.30;0.8712445454545454;0.8636218181818183;0.011516625993919487;0.00762272727272717;0.9288945454545454;0.9359963636363636;0.013074815731967464;-0.007101818181818209;0.8135945454545455;0.7912472727272728;0.018872999521684957;0.02234727272727266;0.11529999999999996;0.1447490909090909;0.022885609836872683;0.05409832820915608;0.23539985360902574;Yes;0.029449090909090953
1187;Tree_noSexInf;4;0.50;0.05;0.50;0.45;0.45;0.8656436363636364;0.8484181818181818;0.013701462978925822;0.017225454545454544;0.9289672727272728;0.928989090909091;0.015579979595601852;-2.1818181818233917e-05;0.80232;0.7678472727272728;0.020534708762263612;0.03447272727272721;0.12664727272727272;0.16114181818181816;0.02403954461401491;0.0659202763591271;0.2563633600045092;Yes;0.034494545454545444
1188;Tree_noSexInf;5;0.50;0.20;0.05;-0.15;-0.15;0.8893854545454546;0.8975545454545455;0.008937331259834858;-0.008169090909090904;0.8490709090909091;0.850010909090909;0.014935680835287646;-0.0009399999999999409;0.9297;0.9450981818181817;0.00939409361602807;-0.015398181818181755;-0.08062909090909087;-0.09508727272727271;0.017411018165761346;-0.16405297158165658;-0.026121573872888854;Yes;-0.014458181818181842
1189;Tree_noSexInf;6;0.50;0.20;0.20;0.00;0.00;0.8490954545454545;0.8469581818181817;0.012075056572277941;0.002137272727272821;0.8490145454545455;0.8467963636363637;0.016332117314345123;0.002218181818181786;0.8491763636363636;0.84712;0.01521755289825843;0.002056363636363634;-0.00016181818181815188;-0.00032363636363636356;0.020332141536660596;-0.0808600149333573;0.08021274220608458;No;-0.00016181818181821168
1190;Tree_noSexInf;7;0.50;0.20;0.35;0.15;0.15;0.8313118181818182;0.8158527272727274;0.014502249741248486;0.015459090909090811;0.8490363636363636;0.8422581818181818;0.018142892559408916;0.006778181818181794;0.8135872727272727;0.7894472727272728;0.020135061758991876;0.02413999999999994;0.035449090909090875;0.05281090909090909;0.025058123127863628;-0.046445260596554225;0.1520670787783724;No;0.017361818181818214
1191;Tree_noSexInf;8;0.50;0.20;0.50;0.30;0.30;0.8256663636363636;0.8008218181818183;0.014888323696123168;0.024844545454545286;0.849;0.8366654545454546;0.017958484994801054;0.012334545454545376;0.8023327272727273;0.7649781818181818;0.020513878112901986;0.03735454545454553;0.04666727272727267;0.07168727272727272;0.024494979631688084;-0.025338264357358586;0.16871280981190404;No;0.025020000000000056
1192;Tree_noSexInf;9;0.50;0.20;0.65;0.45;0.15;0.8319563636363636;0.8033690909090908;0.015368104702900003;0.028587272727272794;0.8490654545454546;0.8315781818181817;0.0191950081825717;0.017487272727272907;0.8148472727272728;0.7751600000000001;0.020544142354056855;0.03968727272727268;0.034218181818181814;0.05641818181818182;0.02522510019302803;-0.04349939031468026;0.1563357539510439;No;0.022200000000000004
1193;Tree_noSexInf;10;0.50;0.35;0.05;-0.30;-0.30;0.8728518181818182;0.864870909090909;0.011506538455289254;0.007980909090909205;0.8160454545454545;0.7919454545454546;0.019996464333941276;0.0240999999999999;0.9296581818181818;0.9377963636363637;0.011756577256703827;-0.008138181818181822;-0.11361272727272731;-0.1458509090909091;0.02337840200720879;-0.23845364014178339;-0.0532481780400348;Yes;-0.03223818181818178
1194;Tree_noSexInf;11;0.50;0.35;0.20;-0.15;-0.15;0.8326190909090909;0.8175036363636364;0.014497251339708812;0.015115454545454488;0.8160927272727273;0.7912727272727273;0.019071578855799763;0.024819999999999953;0.8491454545454545;0.8437345454545454;0.01763572110003816;0.005410909090909133;-0.033052727272727234;-0.05246181818181818;0.022556736730207232;-0.141809902117096;0.036886265753459616;No;-0.019409090909090945
1195;Tree_noSexInf;12;0.50;0.35;0.35;0.00;0.00;0.8147736363636363;0.7903781818181819;0.014964033272154951;0.024395454545454442;0.81606;0.7914800000000001;0.019547861957355462;0.024579999999999935;0.8134872727272727;0.7892763636363636;0.01887838524280412;0.024210909090909172;0.002572727272727282;0.0022036363636363638;0.02411090014658218;-0.09330054741162619;0.09770782013889892;No;-0.0003690909090909183
1196;Tree_noSexInf;13;0.50;0.35;0.50;0.15;0.15;0.8092263636363637;0.7800472727272726;0.015929304821971264;0.0291790909090911;0.8161018181818182;0.7905418181818182;0.0190962731170618;0.025559999999999916;0.8023509090909091;0.7695527272727273;0.020712885516707157;0.03279818181818184;0.013750909090909036;0.02098909090909091;0.02392512358033206;-0.07377922488876626;0.11575740670694806;No;0.007238181818181873
1197;Tree_noSexInf;14;0.50;0.35;0.65;0.30;0.00;0.8154445454545455;0.7831000000000001;0.01544704214764469;0.03234454545454535;0.8160854545454546;0.7876872727272728;0.020072464846337422;0.028398181818181767;0.8148036363636364;0.7785127272727274;0.019636561699797796;0.03629090909090904;0.0012818181818181618;0.009174545454545454;0.024950999105254064;-0.08965730194383487;0.10800639285292576;No;0.007892727272727293
1198;Tree_noSexInf;15;0.50;0.35;0.80;0.45;-0.15;0.8335963636363637;0.8039327272727272;0.015559423134748259;0.029663636363636448;0.81614;0.7840472727272727;0.019856808484395423;0.03209272727272727;0.8510527272727273;0.8238181818181819;0.02132265008211357;0.0272345454545454;-0.03491272727272732;-0.03977090909090909;0.02700951510627085;-0.1467566159167772;0.06721479773495902;No;-0.004858181818181775
